Date,US_Open,US_High,US_Low,US_Close,US_Volume,UK_Open,UK_High,UK_Low,UK_Close,UK_Volume,China_Open,China_High,China_Low,China_Close,China_Volume,Thai_Open,Thai_High,Thai_Low,Thai_Close,Thai_Volume,BTC_Open,BTC_High,BTC_Low,BTC_Close,BTC_Volume,US_SMA200
2022-06-10,3974.389892578125,3974.389892578125,3900.159912109375,3900.860107421875,4889640000,7476.2001953125,7476.2001953125,7294.2001953125,7317.5,911375600,3214.179931640625,3286.6201171875,3210.81005859375,3284.830078125,439900,1637.3599853515625,1640.8599853515625,1631.4300537109375,1632.6199951171875,4738700,30110.330078125,30245.80859375,28978.146484375,29083.8046875,29867476527,4431.922698974609
2022-06-13,3838.14990234375,3838.14990234375,3734.300048828125,3749.6298828125,5636890000,7317.5,7317.5,7174.0,7205.7998046875,980090400,3256.280029296875,3272.989990234375,3229.31005859375,3255.550048828125,438600,1611.8399658203125,1616.31005859375,1599.3399658203125,1600.06005859375,5915700,26737.578125,26795.58984375,22141.2578125,22487.388671875,68204556440,4428.909149169922
2022-06-14,3763.52001953125,3778.179931640625,3705.679931640625,3735.47998046875,5153890000,7205.7998046875,7271.89990234375,7135.2001953125,7187.5,864847700,3224.2099609375,3289.1298828125,3195.820068359375,3288.909912109375,450400,1597.1700439453125,1605.530029296875,1590.75,1603.030029296875,4565900,22487.986328125,23018.951171875,20950.818359375,22206.79296875,50913575242,4425.868848876953
2022-06-15,3764.050048828125,3837.56005859375,3722.300048828125,3789.989990234375,5530480000,7187.5,7313.7001953125,7186.5,7273.39990234375,1089092800,3289.10009765625,3358.550048828125,3288.85009765625,3305.409912109375,550600,1605.5400390625,1606.31005859375,1589.280029296875,1593.5400390625,5838700,22196.73046875,22642.671875,20178.376953125,22572.83984375,54912007015,4423.028149414063
2022-06-16,3728.179931640625,3728.179931640625,3639.77001953125,3666.77001953125,5644930000,7273.39990234375,7273.39990234375,7039.5,7045.0,1162889200,3306.840087890625,3319.68994140625,3277.530029296875,3285.3798828125,433200,1604.72998046875,1607.18994140625,1560.93994140625,1561.0999755859375,8281400,22576.3046875,22868.921875,20265.2265625,20381.650390625,31183975654,4419.757900390625
2022-06-17,3665.89990234375,3707.7099609375,3636.8701171875,3674.840087890625,8520740000,7045.0,7130.60009765625,6998.2001953125,7016.2998046875,1908921300,3265.510009765625,3323.280029296875,3262.889892578125,3316.7900390625,395300,1553.0699462890625,1567.8199462890625,1544.260009765625,1559.3900146484375,7250900,20385.71875,21243.3125,20326.51953125,20471.482421875,27132421514,4416.28435180664
2022-06-21,3715.31005859375,3779.64990234375,3715.31005859375,3764.7900390625,5292260000,7121.7998046875,7193.89990234375,7119.2998046875,7152.10009765625,580244500,3313.7900390625,3329.389892578125,3279.830078125,3306.719970703125,394500,1568.6300048828125,1576.050048828125,1563.1400146484375,1574.52001953125,4498400,20594.294921875,21620.62890625,20415.0625,20710.59765625,28970212744,4413.185152587891
2022-06-22,3733.889892578125,3801.7900390625,3717.68994140625,3759.889892578125,5058990000,7152.10009765625,7152.10009765625,7030.0,7089.2001953125,1204359700,3309.1201171875,3311.02001953125,3266.5400390625,3267.199951171875,375500,1571.3499755859375,1572.6600341796875,1551.4200439453125,1560.02001953125,5763400,20719.4140625,20835.75,19848.078125,19987.029296875,28574793478,4410.138552246094
2022-06-23,3774.7099609375,3802.580078125,3743.52001953125,3795.72998046875,5098640000,7089.2001953125,7115.7998046875,7014.2001953125,7020.5,763870700,3269.050048828125,3320.14990234375,3262.2900390625,3320.14990234375,400600,1564.2099609375,1565.530029296875,1555.52001953125,1557.6099853515625,5190800,19986.607421875,21135.76171875,19950.1171875,21085.876953125,26188097173,4407.245703125
2022-06-24,3821.75,3913.64990234375,3821.75,3911.739990234375,8120260000,7020.5,7211.10009765625,7016.0,7208.7998046875,772223900,3324.739990234375,3356.7099609375,3322.949951171875,3349.75,390800,1567.1400146484375,1570.6199951171875,1559.739990234375,1568.760009765625,4141000,21084.6484375,21472.91796875,20777.51171875,21231.65625,24957784918,4405.004254150391
