Date,US_Open,US_High,US_Low,US_Close,US_Volume,UK_Open,UK_High,UK_Low,UK_Close,UK_Volume,China_Open,China_High,China_Low,China_Close,China_Volume,Thai_Open,Thai_High,Thai_Low,Thai_Close,Thai_Volume,BTC_Open,BTC_High,BTC_Low,BTC_Close,BTC_Volume,US_SMA200,UK_SMA200,China_SMA200
2017-03-10,2372.52001953125,2376.860107421875,2363.0400390625,2372.60009765625,3434400000,7315.0,7373.0,7315.0,7343.10009765625,919722100,3213.72900390625,3222.319091796875,3208.447021484375,3212.760009765625,136700,1547.9100341796875,1548.5899658203125,1537.22998046875,1539.9100341796875,9539800,1189.3599853515625,1270.469970703125,1077.25,1116.719970703125,563795968,2177.918297729492,6764.5344921875,3063.542668457031
2017-03-13,2371.56005859375,2374.419921875,2368.52001953125,2373.469970703125,3166650000,7343.10009765625,7377.39990234375,7342.0,7367.10009765625,687295500,3209.448974609375,3237.12109375,3193.156982421875,3237.02392578125,163700,1537.0799560546875,1538.0999755859375,1528.780029296875,1535.510009765625,10258800,1221.780029296875,1237.3699951171875,1217.030029296875,1231.9200439453125,380276992,2179.547647705078,6770.347993164062,3064.802998046875
2017-03-14,2368.550048828125,2368.550048828125,2358.179931640625,2365.449951171875,3173760000,7367.10009765625,7386.2001953125,7339.2998046875,7357.89990234375,842511400,3235.251953125,3246.3291015625,3231.52099609375,3239.327880859375,146900,1533.5,1546.010009765625,1531.72998046875,1543.1500244140625,11392100,1232.1600341796875,1244.81005859375,1220.719970703125,1240.0,245306000,2181.1649475097656,6776.1369921875,3065.8298522949217
2017-03-15,2370.340087890625,2390.010009765625,2368.93994140625,2385.260009765625,3909490000,7357.89990234375,7383.2998046875,7357.60009765625,7368.60009765625,833084500,3235.403076171875,3243.712890625,3227.738037109375,3241.760009765625,144100,1542.5699462890625,1545.280029296875,1537.469970703125,1540.800048828125,10908200,1240.1600341796875,1251.6099853515625,1239.75,1249.6099853515625,297804992,2182.782647705078,6781.767993164062,3066.9204223632814
2017-03-16,2387.7099609375,2388.10009765625,2377.179931640625,2381.3798828125,3368880000,7368.60009765625,7444.60009765625,7368.60009765625,7416.0,1082219200,3247.1630859375,3269.77001953125,3247.1630859375,3268.93505859375,189400,1548.8900146484375,1559.6099853515625,1547.4200439453125,1557.050048828125,10882400,1251.3299560546875,1257.97998046875,1152.43994140625,1187.81005859375,638568000,2184.2178466796877,6787.080493164062,3068.096798095703
2017-03-17,2383.7099609375,2385.7099609375,2377.639892578125,2378.25,5179820000,7416.0,7447.0,7402.60009765625,7425.0,1516668800,3271.866943359375,3274.18994140625,3232.281005859375,3237.447021484375,200600,1559.969970703125,1562.8199462890625,1554.489990234375,1560.97998046875,9520000,1180.1600341796875,1180.1600341796875,1099.5699462890625,1100.22998046875,706598976,2185.605096435547,6792.178493652344,3069.0699182128906
2017-03-20,2378.239990234375,2379.550048828125,2369.659912109375,2373.469970703125,3061560000,7425.0,7433.7001953125,7400.0,7429.7998046875,611042100,3241.110107421875,3251.126953125,3228.117919921875,3250.80810546875,170500,1564.4300537109375,1568.2900390625,1561.7900390625,1563.5400390625,7688000,1037.239990234375,1063.030029296875,1036.6800537109375,1054.22998046875,286529984,2186.960446777344,6797.2759936523435,3070.461038818359
2017-03-21,2379.320068359375,2381.929931640625,2341.89990234375,2344.02001953125,4278890000,7429.7998046875,7440.89990234375,7360.7001953125,7378.2998046875,846963600,3250.2470703125,3262.220947265625,3246.696044921875,3261.611083984375,162700,1566.0,1571.739990234375,1564.06005859375,1568.780029296875,8483700,1055.3599853515625,1122.4300537109375,1055.3599853515625,1120.5400390625,337391008,2188.223146972656,6802.260493164063,3072.004638671875
2017-03-22,2343.0,2351.81005859375,2336.449951171875,2348.449951171875,3575160000,7378.2998046875,7378.39990234375,7301.7998046875,7324.7001953125,904591800,3246.222900390625,3255.778076171875,3229.1279296875,3245.219970703125,189700,1561.25,1569.989990234375,1558.0,1566.6600341796875,8639800,1120.6500244140625,1120.6500244140625,1014.2100219726562,1049.1400146484375,380840992,2189.5074963378906,6807.331994628907,3073.4345385742185
2017-03-23,2345.969970703125,2358.919921875,2342.1298828125,2345.9599609375,3262400000,7324.7001953125,7346.39990234375,7307.7001953125,7340.7001953125,786539600,3245.80810546875,3262.091064453125,3221.93408203125,3248.550048828125,193000,1571.47998046875,1573.25,1567.4200439453125,1568.719970703125,6964600,1050.050048828125,1058.010009765625,1028.9300537109375,1038.5899658203125,248540000,2190.7983459472657,6812.73099609375,3074.9439392089844
2017-03-24,2350.419921875,2356.219970703125,2335.739990234375,2343.97998046875,2978530000,7340.7001953125,7351.60009765625,7322.89990234375,7336.7998046875,633190500,3247.35009765625,3275.20703125,3241.123046875,3269.445068359375,219800,1569.2099609375,1575.3900146484375,1566.5999755859375,1573.510009765625,6799200,1038.449951171875,1040.469970703125,934.3579711914062,937.52001953125,491038016,2192.05974609375,6817.992495117188,3076.467664794922
2017-03-27,2329.110107421875,2344.89990234375,2322.25,2341.590087890625,3242300000,7336.7998046875,7336.7998046875,7255.7998046875,7293.5,779235000,3268.924072265625,3283.239013671875,3262.117919921875,3266.955078125,201900,1573.6700439453125,1576.1199951171875,1568.47998046875,1570.5,6538800,972.0549926757812,1046.4000244140625,971.9840087890624,1045.77001953125,372535008,2193.2919470214842,6822.860495605469,3078.0340856933594
2017-03-28,2339.7900390625,2363.780029296875,2337.6298828125,2358.570068359375,3369120000,7293.5,7349.60009765625,7285.7998046875,7343.39990234375,791143500,3265.634033203125,3265.634033203125,3246.0859375,3252.947998046875,161700,1573.3599853515625,1579.5899658203125,1572.06005859375,1576.719970703125,7875200,1044.5799560546875,1064.6500244140625,1027.72998046875,1047.1500244140625,326332000,2194.7057470703126,6827.965495605469,3079.570880126953
2017-03-29,2356.5400390625,2363.360107421875,2352.93994140625,2361.1298828125,3107670000,7343.39990234375,7373.7001953125,7313.89990234375,7373.7001953125,779343400,3252.864990234375,3262.097900390625,3233.280029296875,3241.31396484375,216100,1575.780029296875,1579.5899658203125,1573.06005859375,1574.969970703125,7629300,1046.0799560546875,1055.1300048828125,1015.8800048828124,1039.969970703125,298457984,2196.1848962402346,6833.624497070313,3081.085830078125
2017-03-30,2361.31005859375,2370.419921875,2358.580078125,2368.06005859375,3159680000,7373.7001953125,7384.7998046875,7340.2998046875,7369.5,760967600,3235.136962890625,3240.01708984375,3195.85205078125,3210.237060546875,247100,1576.1800537109375,1584.72998046875,1574.1400146484375,1579.8800048828125,9292000,1042.2099609375,1049.2900390625,1020.0399780273438,1026.4300537109375,352968992,2197.7083459472656,6839.5439965820315,3082.173800048828
2017-03-31,2364.820068359375,2370.35009765625,2362.60009765625,2362.719970703125,3356740000,7369.5,7369.60009765625,7322.89990234375,7322.89990234375,957012600,3206.2529296875,3226.248046875,3205.537109375,3222.513916015625,196400,1582.97998046875,1584.9599609375,1574.7099609375,1575.1099853515625,9068900,1026.6400146484375,1074.9200439453125,1026.6400146484375,1071.7900390625,447287008,2199.2663452148436,6845.59849609375,3083.330009765625
2017-04-05,2366.590087890625,2378.360107421875,2350.52001953125,2352.949951171875,3780650000,7321.7998046875,7362.60009765625,7321.7998046875,7331.7001953125,749886800,3235.659912109375,3270.64501953125,3233.237060546875,3270.304931640625,248300,1584.6400146484375,1585.4599609375,1577.3599853515625,1582.1199951171875,7984900,1134.1400146484375,1135.0899658203125,1113.6300048828125,1124.780029296875,414784000,2200.7376452636718,6851.682998046875,3085.5209692382814
2017-04-07,2356.590087890625,2363.760009765625,2350.739990234375,2355.5400390625,3054700000,7303.2001953125,7349.39990234375,7284.7001953125,7349.39990234375,780587700,3280.6240234375,3295.18701171875,3275.051025390625,3286.615966796875,236100,1580.1600341796875,1583.8800048828125,1575.43994140625,1583.530029296875,9947300,1178.93994140625,1186.5799560546875,1163.3900146484375,1176.9000244140625,317022016,2202.093395996094,6857.646496582031,3087.79109375
2017-04-10,2357.159912109375,2366.3701171875,2351.5,2357.159912109375,2792570000,7349.39990234375,7359.2998046875,7337.0,7348.89990234375,668786200,3285.458984375,3285.458984375,3265.011962890625,3269.39306640625,232700,1580.9599609375,1583.0400390625,1576.989990234375,1581.18994140625,6508100,1187.300048828125,1190.3399658203125,1179.0400390625,1187.1300048828125,215883008,2203.556895751953,6863.57849609375,3089.9528735351564
2017-04-11,2353.919921875,2355.219970703125,2337.25,2353.780029296875,3120900000,7348.89990234375,7406.39990234375,7332.60009765625,7365.5,796050600,3266.221923828125,3290.388916015625,3244.405029296875,3288.966064453125,281300,1582.510009765625,1585.9300537109375,1579.9599609375,1582.780029296875,6306700,1187.4599609375,1208.0699462890625,1187.4599609375,1205.010009765625,216182000,2205.005245361328,6869.884995117188,3092.2183935546873
2017-04-12,2352.14990234375,2352.719970703125,2341.179931640625,2344.929931640625,3201300000,7365.5,7402.39990234375,7348.7998046875,7349.0,888411200,3283.8369140625,3284.93408203125,3262.277099609375,3273.830078125,269400,1584.969970703125,1589.5,1584.4000244140625,1589.5,5863500,1204.81005859375,1207.1400146484375,1196.760009765625,1200.3699951171875,288702016,2206.4968450927736,6875.937495117188,3094.451999511719
2017-04-18,2342.530029296875,2348.35009765625,2334.5400390625,2342.18994140625,3272210000,7327.60009765625,7327.60009765625,7147.5,7147.5,1039110900,3215.39599609375,3225.054931640625,3196.488037109375,3196.712890625,188700,1579.6199951171875,1583.780029296875,1574.4200439453125,1574.4200439453125,7340000,1193.77001953125,1217.5699462890625,1193.77001953125,1211.6700439453125,270524000,2207.8744952392576,6880.917995605469,3096.181253662109
2017-04-19,2346.7900390625,2352.6298828125,2335.050048828125,2338.169921875,3521160000,7147.5,7151.2001953125,7114.39990234375,7114.39990234375,1018754400,3184.666015625,3189.43701171875,3147.06591796875,3170.68701171875,213200,1573.8800048828125,1575.1099853515625,1567.030029296875,1567.18994140625,8960800,1212.1300048828125,1215.510009765625,1205.0799560546875,1210.2900390625,288060992,2209.3292950439454,6885.65099609375,3097.816268310547
2017-04-20,2342.68994140625,2361.3701171875,2340.909912109375,2355.840087890625,3648990000,7114.39990234375,7127.60009765625,7096.7998046875,7118.5,830708700,3165.6650390625,3178.18310546875,3148.18408203125,3172.10009765625,190900,1566.699951171875,1572.9000244140625,1565.6700439453125,1566.280029296875,9976300,1211.0799560546875,1240.7900390625,1208.4100341796875,1229.0799560546875,315108000,2210.8703454589845,6890.414497070313,3099.63919921875
2017-04-21,2354.739990234375,2356.179931640625,2344.510009765625,2348.68994140625,3524160000,7118.5,7134.5,7104.2001953125,7114.60009765625,896918700,3170.2900390625,3180.7939453125,3158.62890625,3173.15087890625,164800,1569.9000244140625,1573.3900146484375,1567.550048828125,1570.02001953125,8309600,1229.4200439453125,1235.93994140625,1215.56005859375,1222.050048828125,272167008,2212.4135949707033,6895.720498046875,3101.4704235839845
2017-04-24,2370.330078125,2376.97998046875,2369.18994140625,2374.14990234375,3711170000,7114.60009765625,7273.89990234375,7114.60009765625,7264.7001953125,1027266000,3164.248046875,3164.248046875,3111.215087890625,3129.531005859375,186300,1571.1600341796875,1572.77001953125,1562.199951171875,1564.6600341796875,8508500,1209.6300048828125,1250.93994140625,1209.6300048828125,1250.1500244140625,235806000,2214.0441442871092,6901.361999511719,3102.899853515625
2017-04-25,2381.510009765625,2392.47998046875,2381.14990234375,2388.610107421875,4005820000,7264.7001953125,7290.7998046875,7258.7001953125,7275.60009765625,835369300,3123.89404296875,3145.26708984375,3117.448974609375,3134.56689453125,153400,1567.5,1569.9000244140625,1553.43994140625,1562.27001953125,9226800,1250.449951171875,1267.5799560546875,1249.969970703125,1265.489990234375,242556000,2215.60689453125,6906.643500976563,3104.464357910156
2017-04-26,2388.97998046875,2398.159912109375,2386.780029296875,2387.449951171875,4111350000,7275.60009765625,7302.60009765625,7262.2998046875,7288.7001953125,860455200,3132.91796875,3152.952880859375,3131.41796875,3140.846923828125,169900,1562.3199462890625,1569.0999755859375,1559.6400146484375,1567.469970703125,9312600,1265.989990234375,1294.8299560546875,1265.9300537109375,1281.0799560546875,329631008,2217.091444091797,6911.772502441407,3106.093162841797
2017-04-27,2389.699951171875,2392.10009765625,2382.679931640625,2388.77001953125,4099940000,7288.7001953125,7289.39990234375,7224.39990234375,7237.2001953125,1094741200,3131.35009765625,3155.0029296875,3097.3330078125,3152.18701171875,211800,1566.8299560546875,1569.3599853515625,1563.5799560546875,1566.77001953125,7649800,1281.8800048828125,1319.699951171875,1281.300048828125,1317.72998046875,449196992,2218.5847937011717,6916.630002441406,3107.7418823242188
2017-04-28,2393.679931640625,2393.679931640625,2382.360107421875,2384.199951171875,3721350000,7237.2001953125,7243.2998046875,7197.2998046875,7203.89990234375,1148718800,3144.02197265625,3154.72705078125,3136.577880859375,3154.657958984375,162900,1568.56005859375,1569.1199951171875,1562.8199462890625,1566.3199462890625,7154600,1317.739990234375,1331.280029296875,1292.3699951171875,1316.47998046875,527488992,2220.0104931640626,6921.295502929687,3109.409942626953
2017-05-02,2391.050048828125,2392.929931640625,2385.820068359375,2391.169921875,3861360000,7203.89990234375,7254.2998046875,7203.89990234375,7250.10009765625,910924000,3147.22802734375,3154.781005859375,3136.5390625,3143.7119140625,154200,1566.5899658203125,1570.0699462890625,1563.9100341796875,1564.1199951171875,6038100,1421.030029296875,1473.9000244140625,1415.68994140625,1452.8199462890625,477337984,2221.4815930175782,6926.392004394531,3110.5454223632814
2017-05-03,2386.5,2389.820068359375,2379.75,2388.1298828125,3896760000,7250.10009765625,7250.10009765625,7218.60009765625,7234.5,766336200,3138.306884765625,3148.285888671875,3123.7509765625,3135.345947265625,163800,1565.6600341796875,1569.510009765625,1563.199951171875,1564.1199951171875,5950900,1453.780029296875,1492.77001953125,1447.489990234375,1490.0899658203125,583795968,2222.9255920410155,6931.605004882813,3111.654611816406
2017-05-04,2389.7900390625,2391.429931640625,2380.35009765625,2389.52001953125,4367860000,7234.5,7280.7001953125,7226.10009765625,7248.10009765625,918713600,3127.10595703125,3143.818115234375,3111.39111328125,3127.368896484375,178000,1565.77001953125,1574.3800048828125,1565.5899658203125,1573.050048828125,7136800,1490.719970703125,1608.9100341796875,1490.719970703125,1537.6700439453125,933548992,2224.3468920898435,6936.917504882813,3112.665311279297
2017-06-07,2432.030029296875,2435.280029296875,2424.75,2433.139892578125,3576220000,7525.0,7555.60009765625,7476.2998046875,7478.60009765625,874514700,3101.760986328125,3140.77392578125,3098.950927734375,3140.324951171875,173200,1571.1400146484375,1573.1600341796875,1565.9300537109375,1566.5799560546875,8456700,2869.3798828125,2869.3798828125,2700.56005859375,2732.159912109375,1517709952,2256.7397912597658,7063.988500976562,3131.1798852539064
2017-06-08,2434.27001953125,2439.27001953125,2427.93994140625,2433.7900390625,3735980000,7478.60009765625,7489.7001953125,7450.0,7450.0,867765500,3136.470947265625,3153.263916015625,3132.827880859375,3150.333984375,152300,1567.760009765625,1571.780029296875,1563.31005859375,1570.280029296875,10786200,2720.489990234375,2815.300048828125,2670.949951171875,2805.6201171875,1281170048,2258.4192419433593,7068.569501953125,3131.8473205566406
2017-06-09,2436.389892578125,2446.199951171875,2415.699951171875,2431.77001953125,4029860000,7450.0,7545.10009765625,7449.7001953125,7527.2998046875,1079740000,3147.452880859375,3165.919921875,3146.10791015625,3158.39990234375,160100,1571.1199951171875,1571.699951171875,1564.530029296875,1566.6500244140625,9856400,2807.43994140625,2901.7099609375,2795.6201171875,2823.81005859375,1348950016,2259.928592529297,7073.253000488281,3132.6988500976563
2017-06-12,2425.8798828125,2430.3798828125,2419.969970703125,2429.389892578125,4031840000,7527.2998046875,7540.5,7483.60009765625,7511.89990234375,691742100,3149.527099609375,3164.949951171875,3135.31396484375,3139.876953125,146700,1566.8499755859375,1569.699951171875,1560.75,1563.81005859375,8097700,2953.219970703125,2997.260009765625,2518.56005859375,2659.6298828125,2569530112,2261.3897424316406,7077.3980004882815,3133.4236499023436
2017-06-13,2434.14990234375,2441.489990234375,2431.280029296875,2440.35009765625,3278240000,7511.89990234375,7540.10009765625,7491.89990234375,7500.39990234375,759155200,3134.009033203125,3155.989990234375,3131.04296875,3153.742919921875,128300,1565.4100341796875,1573.3199462890625,1564.550048828125,1572.3599853515625,8857100,2680.909912109375,2789.0400390625,2650.3798828125,2717.02001953125,1781200000,2262.830793457031,7081.4964990234375,3133.945458984375
2017-06-19,2442.550048828125,2453.820068359375,2441.7900390625,2453.4599609375,3271480000,7463.5,7537.7998046875,7463.5,7523.7998046875,551165300,3122.157958984375,3146.77001953125,3121.779052734375,3144.3740234375,134900,1579.739990234375,1583.77001953125,1579.3199462890625,1581.1400146484375,7346900,2549.030029296875,2662.85009765625,2549.030029296875,2589.60009765625,1446840064,2268.3610424804688,7097.286496582031,3135.614445800781
2017-06-20,2450.659912109375,2450.659912109375,2436.60009765625,2437.030029296875,3422700000,7523.7998046875,7561.10009765625,7472.7001953125,7472.7001953125,1005340300,3148.01904296875,3150.465087890625,3134.611083984375,3140.013916015625,141200,1583.739990234375,1584.1500244140625,1577.6700439453125,1578.6199951171875,7760200,2591.260009765625,2763.449951171875,2589.820068359375,2721.7900390625,1854189952,2269.720343017578,7101.150498046875,3136.1194702148437
2017-06-21,2439.31005859375,2442.22998046875,2430.739990234375,2435.610107421875,3599190000,7472.7001953125,7477.2001953125,7417.5,7447.7998046875,843652400,3148.986083984375,3157.028076171875,3132.616943359375,3156.2119140625,136700,1577.2900390625,1578.6300048828125,1573.699951171875,1577.010009765625,8024900,2709.429931640625,2772.010009765625,2660.39990234375,2689.10009765625,1626579968,2271.023243408203,7104.736997070312,3136.8364501953124
2017-06-22,2437.39990234375,2441.6201171875,2433.27001953125,2434.5,3477250000,7447.7998046875,7448.5,7398.7998046875,7439.2998046875,789287000,3152.241943359375,3186.98193359375,3146.64306640625,3147.452880859375,191300,1578.260009765625,1583.6700439453125,1577.6300048828125,1580.9100341796875,8759500,2691.030029296875,2723.739990234375,2642.360107421875,2705.409912109375,1097939968,2272.3533435058594,7108.382995605469,3137.4945751953123
2017-06-23,2434.64990234375,2441.39990234375,2431.110107421875,2438.300048828125,5282460000,7439.2998046875,7441.7998046875,7396.7998046875,7424.10009765625,608960600,3138.444091796875,3158.047119140625,3118.094970703125,3157.873046875,154800,1582.9300537109375,1585.4100341796875,1581.280029296875,1582.3599853515625,9453200,2707.340087890625,2765.169921875,2706.3701171875,2744.909912109375,961318976,2273.698944091797,7111.88349609375,3138.0331103515623
2017-06-26,2443.320068359375,2450.419921875,2437.030029296875,2439.070068359375,3243660000,7424.10009765625,7481.0,7424.10009765625,7446.7998046875,702710000,3157.001953125,3187.888916015625,3156.97705078125,3185.444091796875,173600,1585.8399658203125,1589.68994140625,1584.280029296875,1585.6099853515625,7492200,2590.570068359375,2615.25,2376.2900390625,2478.449951171875,1663280000,2275.061394042969,7115.365495605469,3139.0003356933594
2017-06-27,2436.340087890625,2440.14990234375,2419.3798828125,2419.3798828125,3564770000,7446.7998046875,7451.7001953125,7411.39990234375,7434.39990234375,704817400,3183.419921875,3193.4609375,3172.462890625,3191.197021484375,148200,1589.469970703125,1591.0899658203125,1584.219970703125,1586.449951171875,8173300,2478.449951171875,2552.449951171875,2332.989990234375,2552.449951171875,1489789952,2276.3079931640623,7118.931994628906,3139.984705810547
2017-06-28,2428.699951171875,2442.969970703125,2428.02001953125,2440.68994140625,3479980000,7434.39990234375,7445.2998046875,7381.39990234375,7387.7998046875,833666400,3183.633056640625,3193.43994140625,3170.785888671875,3173.200927734375,146500,1586.510009765625,1587.8499755859375,1580.8599853515625,1582.6300048828125,6911100,2553.030029296875,2603.97998046875,2484.419921875,2574.7900390625,1183869952,2277.6434423828123,7122.248994140625,3140.954014892578
2017-06-29,2442.3798828125,2442.72998046875,2405.699951171875,2419.699951171875,3869560000,7387.7998046875,7452.0,7341.7998046875,7350.2998046875,930392000,3174.98095703125,3188.77392578125,3174.283935546875,3188.06298828125,128800,1586.9100341796875,1590.489990234375,1576.93994140625,1578.1199951171875,8163600,2567.56005859375,2588.830078125,2510.47998046875,2539.320068359375,949979008,2278.8877416992186,7125.530493164062,3142.127404785156
2017-06-30,2429.199951171875,2432.7099609375,2421.64990234375,2423.409912109375,3366030000,7350.2998046875,7377.39990234375,7302.7001953125,7312.7001953125,978353300,3176.947998046875,3193.240966796875,3171.570068359375,3192.427001953125,121500,1578.18994140625,1580.199951171875,1567.1600341796875,1574.739990234375,7860400,2539.239990234375,2559.25,2478.429931640625,2480.840087890625,860273024,2280.2196411132813,7128.8669946289065,3143.23314453125
2017-07-03,2431.389892578125,2439.169921875,2428.68994140625,2429.010009765625,1901480000,7312.7001953125,7386.10009765625,7312.2998046875,7377.10009765625,704804300,3191.998046875,3196.285888671875,3177.02392578125,3195.912109375,140300,1577.1800537109375,1581.6400146484375,1575.1199951171875,1579.4100341796875,6415900,2498.56005859375,2595.0,2480.469970703125,2564.06005859375,964112000,2281.545740966797,7132.580495605469,3144.320400390625
2017-07-05,2430.780029296875,2434.89990234375,2422.050048828125,2432.5400390625,3368150000,7357.2001953125,7386.89990234375,7347.5,7367.60009765625,924489500,3179.217041015625,3207.31005859375,3174.7080078125,3207.134033203125,148300,1575.780029296875,1579.280029296875,1573.52001953125,1575.02001953125,6115400,2602.8701171875,2622.64990234375,2538.550048828125,2601.989990234375,941566016,2282.8871911621095,7135.717495117187,3145.4439404296877
2017-07-06,2423.43994140625,2424.280029296875,2407.699951171875,2409.75,3368710000,7367.60009765625,7373.89990234375,7303.5,7337.2998046875,767506100,3203.863037109375,3215.949951171875,3188.77294921875,3212.444091796875,175800,1575.1500244140625,1575.780029296875,1564.050048828125,1569.6400146484375,8269800,2608.10009765625,2616.719970703125,2581.68994140625,2608.56005859375,761956992,2284.021590576172,7138.436494140625,3146.6226806640625
2017-07-07,2413.52001953125,2426.919921875,2413.52001953125,2425.179931640625,2929390000,7337.2998046875,7359.5,7314.7001953125,7350.89990234375,670643200,3203.822998046875,3219.52294921875,3195.291015625,3217.95703125,176700,1567.699951171875,1570.5999755859375,1565.1700439453125,1569.43994140625,6473700,2608.590087890625,2916.139892578125,2498.8701171875,2518.659912109375,917411968,2285.243040771484,7141.145493164063,3147.6910803222654
2017-07-11,2427.35009765625,2429.300048828125,2412.7900390625,2425.530029296875,3108800000,7370.0,7386.89990234375,7304.7998046875,7329.7998046875,662989700,3201.51708984375,3226.907958984375,3199.22412109375,3203.0380859375,187800,1570.300048828125,1572.02001953125,1564.75,1569.239990234375,6497000,2385.889892578125,2413.469970703125,2296.81005859375,2337.7900390625,1329760000,2286.4619909667967,7143.537993164063,3148.5778662109374
2017-07-12,2435.75,2445.760009765625,2435.75,2443.25,3176900000,7329.7998046875,7439.10009765625,7329.7998046875,7416.89990234375,796874200,3201.928955078125,3215.196044921875,3177.93505859375,3197.5439453125,186900,1572.4300537109375,1577.2099609375,1569.9300537109375,1574.9300537109375,7574300,2332.77001953125,2423.7099609375,2275.139892578125,2398.840087890625,1117410048,2287.800791015625,7146.290493164062,3149.47185546875
2017-07-13,2444.989990234375,2449.320068359375,2441.68994140625,2447.830078125,3068510000,7416.89990234375,7428.2001953125,7403.7998046875,7413.39990234375,941748000,3192.362060546875,3219.26806640625,3190.339111328125,3218.1630859375,195300,1581.4300537109375,1584.260009765625,1575.8299560546875,1579.4100341796875,6586800,2402.699951171875,2425.219970703125,2340.830078125,2357.89990234375,835769984,2289.1109912109373,7148.783991699219,3150.549481201172
2017-07-14,2449.159912109375,2463.5400390625,2446.68994140625,2459.27001953125,2738460000,7413.39990234375,7419.7998046875,7363.7998046875,7378.39990234375,827118400,3212.031982421875,3222.97802734375,3204.85302734375,3222.4169921875,160100,1581.449951171875,1582.22998046875,1574.6600341796875,1577.7900390625,5874200,2360.590087890625,2363.25,2183.219970703125,2233.340087890625,882502976,2290.456591796875,7150.969990234375,3151.0355908203123
2017-07-17,2459.5,2462.820068359375,2457.159912109375,2459.139892578125,2800580000,7378.39990234375,7426.39990234375,7378.2998046875,7404.10009765625,595711600,3219.791015625,3230.35400390625,3139.50390625,3176.465087890625,266200,1581.449951171875,1582.68994140625,1572.6099853515625,1574.0899658203125,6989200,1932.6199951171875,2230.489990234375,1932.6199951171875,2228.409912109375,1201760000,2291.861541748047,7153.520991210938,3151.3677307128905
2017-07-18,2455.8798828125,2460.919921875,2450.340087890625,2460.610107421875,2974090000,7404.10009765625,7418.5,7357.7998046875,7390.2001953125,615471900,3159.73193359375,3187.6708984375,3150.1279296875,3187.56689453125,190600,1575.3499755859375,1577.02001953125,1569.1600341796875,1571.52001953125,7456900,2233.52001953125,2387.610107421875,2164.77001953125,2318.8798828125,1512450048,2293.2534924316406,7156.175991210937,3151.757790527344
2017-07-19,2463.85009765625,2473.830078125,2463.85009765625,2473.830078125,3063810000,7390.2001953125,7442.7998046875,7379.2998046875,7430.89990234375,640610900,3181.402099609375,3232.94091796875,3179.72998046875,3230.97607421875,272400,1574.7099609375,1578.06005859375,1572.43994140625,1575.8499755859375,7333900,2323.080078125,2397.169921875,2260.22998046875,2273.429931640625,1245100032,2294.6875427246096,7158.985490722656,3152.392100830078
2017-07-20,2475.56005859375,2477.6201171875,2468.429931640625,2473.449951171875,3223820000,7430.89990234375,7502.7001953125,7430.89990234375,7487.89990234375,706242700,3227.506103515625,3246.236083984375,3225.43310546875,3244.864990234375,232100,1577.52001953125,1578.9599609375,1574.7099609375,1575.280029296875,6848400,2269.889892578125,2900.699951171875,2269.889892578125,2817.60009765625,2249260032,2296.135441894531,7162.129990234375,3153.0759155273436
2017-07-21,2467.39990234375,2472.5400390625,2465.06005859375,2472.5400390625,3066880000,7487.89990234375,7515.10009765625,7433.89990234375,7452.89990234375,701091300,3236.587890625,3247.7119140625,3231.9560546875,3237.98193359375,206000,1576.9000244140625,1579.3900146484375,1573.4200439453125,1573.510009765625,9030900,2838.409912109375,2838.409912109375,2621.85009765625,2667.760009765625,1489449984,2297.5849426269533,7165.251989746093,3153.8418005371095
2017-07-24,2472.0400390625,2473.10009765625,2466.320068359375,2469.909912109375,3019920000,7452.89990234375,7453.2001953125,7357.5,7377.7001953125,1074177600,3230.89794921875,3261.10498046875,3230.071044921875,3250.59912109375,233100,1574.449951171875,1580.18994140625,1573.989990234375,1576.72998046875,7093500,2732.699951171875,2777.260009765625,2699.18994140625,2754.860107421875,866473984,2298.9999926757814,7167.797990722656,3154.6462658691407
2017-07-25,2477.8798828125,2481.239990234375,2474.909912109375,2477.1298828125,4116360000,7377.7001953125,7453.7001953125,7377.7001953125,7434.7998046875,774939600,3249.137939453125,3261.64501953125,3233.137939453125,3243.68896484375,205600,1578.6400146484375,1581.9599609375,1577.3199462890625,1581.4200439453125,8846700,2757.5,2768.080078125,2480.9599609375,2576.47998046875,1460089984,2300.5084423828125,7170.792990722656,3155.435311279297
2017-07-26,2479.969970703125,2481.68994140625,2474.93994140625,2477.830078125,3597830000,7434.7998046875,7487.10009765625,7434.7001953125,7452.2998046875,751804200,3244.4609375,3264.847900390625,3228.0390625,3247.675048828125,213500,1583.52001953125,1586.1199951171875,1581.699951171875,1583.1700439453125,9939400,2577.77001953125,2610.760009765625,2450.800048828125,2529.449951171875,937404032,2302.035242919922,7173.969990234375,3156.332041015625
2017-07-27,2482.760009765625,2484.0400390625,2459.929931640625,2475.419921875,4035740000,7452.2998046875,7461.89990234375,7410.89990234375,7443.0,982531200,3243.764892578125,3251.926025390625,3220.636962890625,3249.781005859375,228500,1584.739990234375,1585.27001953125,1578.5799560546875,1581.06005859375,9396000,2538.7099609375,2693.320068359375,2529.340087890625,2671.780029296875,789104000,2303.5671423339845,7176.994489746094,3157.2294006347656
