Date,US_Open,US_High,US_Low,US_Close,US_Volume,UK_Open,UK_High,UK_Low,UK_Close,UK_Volume,China_Open,China_High,China_Low,China_Close,China_Volume,Thai_Open,Thai_High,Thai_Low,Thai_Close,Thai_Volume,BTC_Open,BTC_High,BTC_Low,BTC_Close,BTC_Volume,US_SMA200,UK_SMA200,China_SMA200,Thai_SMA200
2023-01-18,4002.25,4014.159912109375,3926.590087890625,3928.860107421875,4298710000,7851.0,7867.39990234375,7824.7001953125,7830.7001953125,963849600,3227.590087890625,3234.820068359375,3220.3701171875,3224.409912109375,212100,1682.0400390625,1689.4100341796875,1679.1500244140625,1685.43994140625,4130300,21161.05078125,21564.501953125,20541.544921875,20688.78125,30005625418,4023.8087182617187,7354.5415234375,3187.8184838867187,1628.1884967041015
2023-01-19,3911.840087890625,3922.93994140625,3885.5400390625,3898.85009765625,3991500000,7830.7001953125,7830.7998046875,7726.2001953125,7747.2998046875,732044900,3221.52001953125,3240.280029296875,3210.3798828125,3240.280029296875,226500,1682.1300048828125,1690.68994140625,1681.719970703125,1688.47998046875,4050400,20686.74609375,21163.01171875,20685.380859375,21086.79296875,21152848261,4021.401669921875,7355.591022949218,3186.6796838378905,1628.072996826172
2023-01-20,3909.0400390625,3972.9599609375,3897.860107421875,3972.610107421875,4013360000,7747.2998046875,7790.89990234375,7747.2998046875,7770.60009765625,801110300,3247.199951171875,3267.06005859375,3247.199951171875,3264.81005859375,273200,1687.4200439453125,1688.5899658203125,1672.489990234375,1677.25,5394100,21085.373046875,22692.357421875,20919.126953125,22676.552734375,28799154319,4019.520369873047,7356.876022949219,3185.549934082031,1627.8932470703126
2023-01-30,4049.27001953125,4063.85009765625,4015.550048828125,4017.77001953125,3802000000,7765.2001953125,7790.7001953125,7718.2998046875,7784.89990234375,1123538000,3308.8701171875,3310.489990234375,3266.760009765625,3269.320068359375,353300,1683.56005859375,1685.239990234375,1676.510009765625,1681.219970703125,5482700,23774.6484375,23789.34765625,22657.58203125,22840.138671875,27205595568,4018.085421142578,7358.329521484375,3184.6107849121095,1627.8437469482421
2023-01-31,4020.85009765625,4077.159912109375,4020.43994140625,4076.60009765625,4679320000,7784.89990234375,7784.89990234375,7708.2998046875,7771.7001953125,838335600,3266.139892578125,3277.25,3252.010009765625,3255.669921875,300200,1681.6600341796875,1683.9000244140625,1671.0,1671.4599609375,6744600,22840.796875,23225.021484375,22765.568359375,23139.283203125,22837828665,4017.340921630859,7359.697021484375,3183.4433850097657,1627.7187969970703
2023-02-01,4070.070068359375,4148.9501953125,4037.199951171875,4119.2099609375,4856930000,7771.7001953125,7798.5,7745.39990234375,7761.10009765625,924663100,3262.199951171875,3284.919921875,3245.409912109375,3284.919921875,339500,1676.6700439453125,1687.97998046875,1675.72998046875,1685.75,5582400,23137.8359375,23764.5390625,22877.75,23723.76953125,26683255504,4016.4934704589846,7362.467521972656,3182.7181848144533,1627.8339471435547
2023-02-02,4158.68017578125,4195.43994140625,4141.8798828125,4179.759765625,5624360000,7761.10009765625,7837.7998046875,7758.5,7820.2001953125,726760200,3291.780029296875,3295.760009765625,3272.409912109375,3285.669921875,333400,1689.1600341796875,1692.93994140625,1681.739990234375,1682.5799560546875,5921900,23720.82421875,24167.2109375,23468.595703125,23471.87109375,32066936882,4015.4690197753907,7364.121022949219,3181.8894848632813,1627.8473468017578
2023-02-03,4136.68994140625,4182.35986328125,4123.35986328125,4136.47998046875,4694510000,7820.2001953125,7906.60009765625,7806.89990234375,7901.7998046875,713859100,3275.659912109375,3275.659912109375,3235.35009765625,3263.409912109375,293300,1684.3299560546875,1690.4000244140625,1679.0,1688.3599853515625,5595300,23469.412109375,23678.103515625,23279.955078125,23449.322265625,27083066007,4014.2817199707033,7366.338522949219,3180.8949841308595,1627.863246459961
2023-02-06,4119.56982421875,4124.6298828125,4093.3798828125,4111.080078125,4114240000,7901.7998046875,7901.7998046875,7808.39990234375,7836.7001953125,665926500,3244.699951171875,3250.35009765625,3226.2099609375,3238.699951171875,267100,1686.010009765625,1687.780029296875,1680.219970703125,1682.1099853515625,6575300,22954.021484375,23119.279296875,22692.025390625,22760.109375,23825006542,4013.305821533203,7368.871022949219,3179.6443334960936,1627.8023962402344
2023-02-07,4105.35009765625,4176.5400390625,4088.389892578125,4164.0,4355860000,7836.7001953125,7890.7998046875,7835.39990234375,7864.7001953125,777311900,3245.22998046875,3250.030029296875,3233.830078125,3248.090087890625,250900,1684.68994140625,1689.510009765625,1676.1400146484375,1680.489990234375,6515400,22757.267578125,23310.974609375,22756.2578125,23264.291015625,27187964471,4012.1931213378907,7371.0465234375,3178.4638342285157,1627.7557958984376
2023-02-08,4153.47021484375,4156.85009765625,4111.669921875,4117.85986328125,4029820000,7864.7001953125,7934.2998046875,7864.7001953125,7885.2001953125,587150400,3251.5,3257.110107421875,3230.43994140625,3232.110107421875,234500,1683.530029296875,1684.75,1667.7900390625,1670.3399658203125,6738800,23263.416015625,23367.958984375,22731.09765625,22939.3984375,25371367758,4010.964969482422,7374.2780249023435,3177.218834228516,1627.6270959472656
2023-02-09,4144.25,4156.22998046875,4069.669921875,4081.5,4270200000,7885.2001953125,7949.60009765625,7874.2001953125,7911.2001953125,1061015400,3227.72998046875,3270.3798828125,3225.77001953125,3270.3798828125,254800,1670.0799560546875,1672.0899658203125,1656.739990234375,1669.1700439453125,5168800,22946.56640625,22996.4375,21773.974609375,21819.0390625,32572572185,4009.7281188964844,7378.898525390625,3176.3324841308595,1627.6143463134765
2023-02-10,4068.919921875,4094.360107421875,4060.7900390625,4090.4599609375,3891520000,7911.2001953125,7913.2998046875,7850.89990234375,7882.5,974265500,3266.43994140625,3269.989990234375,3247.22998046875,3260.669921875,260600,1665.8499755859375,1668.969970703125,1660.0999755859375,1664.5699462890625,4169900,21819.005859375,21941.185546875,21539.392578125,21651.18359375,27078406594,4009.174969482422,7383.513525390625,3175.771533203125,1627.8036962890626
