Date,US_Open,US_High,US_Low,US_Close,US_Volume,UK_Open,UK_High,UK_Low,UK_Close,UK_Volume,China_Open,China_High,China_Low,China_Close,China_Volume,Thai_Open,Thai_High,Thai_Low,Thai_Close,Thai_Volume,BTC_Open,BTC_High,BTC_Low,BTC_Close,BTC_Volume,US_SMA200,UK_SMA200
2018-02-08,2685.010009765625,2685.27001953125,2580.56005859375,2581.0,5333840000,7279.39990234375,7279.39990234375,7161.2998046875,7170.7001953125,973611300,3281.0458984375,3307.162109375,3225.7119140625,3262.050048828125,201300,1787.239990234375,1796.0699462890625,1781.1800537109375,1786.6600341796875,9393200,7637.85986328125,8558.76953125,7637.85986328125,8265.58984375,9346750464,2521.251854248047,7437.9309912109375
2018-02-09,2601.780029296875,2638.669921875,2532.68994140625,2619.550048828125,5690110000,7170.7001953125,7170.7001953125,7073.0,7092.39990234375,927291900,3172.85107421875,3180.110107421875,3062.742919921875,3129.85107421875,256400,1767.31005859375,1788.010009765625,1766.8199462890625,1786.449951171875,11577800,8271.83984375,8736.98046875,7884.7099609375,8736.98046875,6784820224,2522.629504394531,7436.501491699219
2018-02-12,2636.75,2672.610107421875,2622.449951171875,2656.0,4069220000,7092.39990234375,7199.89990234375,7092.39990234375,7177.10009765625,718740600,3128.37109375,3168.1259765625,3113.60498046875,3154.125,153300,1790.0,1799.449951171875,1786.25,1799.449951171875,9112200,8141.43017578125,8985.919921875,8141.43017578125,8926.5703125,6256439808,2524.1672546386717,7435.763491210938
2018-02-13,2646.27001953125,2668.840087890625,2637.080078125,2662.93994140625,3503540000,7177.10009765625,7203.0,7165.7998046875,7168.0,718988800,3176.10693359375,3219.217041015625,3176.10693359375,3184.958984375,151500,1804.6400146484375,1806.1099853515625,1797.2900390625,1800.030029296875,9704800,8926.7197265625,8958.4697265625,8455.41015625,8598.3095703125,5696719872,2525.7521545410154,7434.899990234375
2018-02-14,2651.2099609375,2702.10009765625,2648.8701171875,2698.6298828125,4011940000,7168.0,7243.2001953125,7145.7001953125,7214.0,940537000,3188.248046875,3203.4970703125,3171.384033203125,3199.158935546875,100300,1805.6800537109375,1806.780029296875,1792.0,1792.0899658203125,9839800,8599.919921875,9518.5400390625,8599.919921875,9494.6298828125,7909819904,2527.5254040527343,7434.285991210938
2018-02-22,2710.419921875,2731.260009765625,2697.77001953125,2703.9599609375,3720620000,7281.60009765625,7281.60009765625,7187.7998046875,7252.39990234375,926221400,3237.569091796875,3269.916015625,3234.114990234375,3268.55908203125,138700,1801.0799560546875,1808.5799560546875,1787.699951171875,1788.6300048828125,16028200,10660.400390625,11039.099609375,9939.08984375,10005.0,8040079872,2529.337253417969,7434.080490722657
2018-02-23,2715.800048828125,2747.760009765625,2713.739990234375,2747.300048828125,3200360000,7252.39990234375,7262.10009765625,7220.7998046875,7244.39990234375,674864300,3275.428955078125,3294.134033203125,3258.488037109375,3289.02392578125,145800,1792.8299560546875,1809.300048828125,1790.280029296875,1808.06005859375,19007100,9937.0703125,10487.2998046875,9734.5595703125,10301.099609375,7739500032,2531.2809033203125,7433.585490722657
2018-02-26,2757.3701171875,2780.639892578125,2753.780029296875,2779.60009765625,3436590000,7244.39990234375,7313.0,7244.2998046875,7289.60009765625,585774600,3307.294921875,3335.986083984375,3281.614990234375,3329.573974609375,188600,1811.5400390625,1834.2099609375,1809.3299560546875,1834.1800537109375,11054900,9669.4296875,10475.0,9501.73046875,10366.7001953125,7287690240,2533.373254394531,7433.164990234375
2018-02-27,2780.449951171875,2789.14990234375,2744.219970703125,2744.280029296875,3752070000,7289.60009765625,7326.0,7272.89990234375,7282.5,718147000,3328.672119140625,3328.672119140625,3284.62890625,3292.068115234375,174200,1842.9200439453125,1852.510009765625,1830.030029296875,1830.3900146484375,15918200,10393.900390625,10878.5,10246.099609375,10725.599609375,6966179840,2535.254354248047,7432.729990234375
2018-02-28,2753.780029296875,2761.52001953125,2713.5400390625,2713.830078125,4244570000,7282.5,7293.39990234375,7231.89990234375,7231.89990234375,919954800,3264.05908203125,3277.83203125,3239.843994140625,3259.407958984375,151000,1828.6199951171875,1840.06005859375,1825.6700439453125,1830.1300048828125,12069700,10687.2001953125,11089.7998046875,10393.099609375,10397.900390625,6936189952,2537.0099047851563,7432.274990234375
2018-03-02,2658.889892578125,2696.25,2647.320068359375,2691.25,3891250000,7175.60009765625,7175.60009765625,7063.39990234375,7069.89990234375,910442200,3248.446044921875,3269.93798828125,3242.26708984375,3254.528076171875,150900,1821.1700439453125,1825.6300048828125,1806.8399658203125,1811.97998046875,10595800,10977.400390625,11189.0,10850.099609375,11086.400390625,7620590080,2538.701405029297,7430.965988769532
2018-03-05,2681.06005859375,2728.090087890625,2675.75,2720.93994140625,3733640000,7069.89990234375,7119.2001953125,7062.10009765625,7116.0,941867700,3255.87109375,3269.39990234375,3236.717041015625,3256.926025390625,144800,1812.27001953125,1817.0799560546875,1792.1400146484375,1808.8900146484375,13921600,11532.400390625,11704.099609375,11443.900390625,11573.2998046875,6468539904,2540.528404541016,7429.7989892578125
2018-03-06,2730.179931640625,2732.080078125,2711.260009765625,2728.1201171875,3389030000,7116.0,7197.7998046875,7115.60009765625,7146.7998046875,786141900,3266.487060546875,3290.2529296875,3243.654052734375,3289.64208984375,195400,1812.27001953125,1817.9300537109375,1795.3399658203125,1799.06005859375,13784700,11500.099609375,11500.099609375,10694.2998046875,10779.900390625,6832169984,2542.383205566406,7428.788488769531
2018-03-07,2710.179931640625,2730.60009765625,2701.739990234375,2726.800048828125,3406690000,7146.7998046875,7180.7001953125,7109.60009765625,7157.7998046875,862383600,3288.864990234375,3308.406005859375,3264.763916015625,3271.66796875,168700,1797.0400390625,1798.1300048828125,1780.1199951171875,1781.6400146484375,14634100,10803.900390625,10929.5,9692.1201171875,9965.5703125,8797910016,2544.2483056640626,7427.749987792969
2018-03-08,2732.75,2740.449951171875,2722.64990234375,2738.969970703125,3206040000,7157.7998046875,7212.10009765625,7145.7001953125,7203.2001953125,712676800,3268.346923828125,3289.4970703125,3261.552001953125,3288.406005859375,149800,1785.43994140625,1794.1800537109375,1772.7900390625,1778.9000244140625,12928100,9951.4404296875,10147.400390625,9335.8701171875,9395.009765625,7186089984,2546.218505859375,7427.020988769531
2018-03-09,2752.909912109375,2786.570068359375,2751.5400390625,2786.570068359375,3376870000,7203.2001953125,7225.2998046875,7189.7001953125,7224.5,651119000,3291.426025390625,3309.715087890625,3283.55908203125,3307.166015625,168400,1784.8800048828125,1786.4300537109375,1761.6300048828125,1775.3699951171875,13753100,9414.6904296875,9466.349609375,8513.0302734375,9337.5498046875,8704190464,2548.4404064941405,7427.405988769531
2018-03-12,2790.5400390625,2796.97998046875,2779.260009765625,2783.02001953125,3216960000,7224.5,7254.89990234375,7198.2001953125,7214.7998046875,613077900,3319.208984375,3333.56103515625,3313.554931640625,3326.698974609375,206500,1789.1600341796875,1800.3299560546875,1784.3900146484375,1800.3199462890625,11134000,9602.9296875,9937.5,8956.4296875,9205.1201171875,6457399808,2550.664656982422,7427.90798828125
2018-03-13,2792.31005859375,2801.89990234375,2758.679931640625,2765.31005859375,3324290000,7214.7998046875,7224.10009765625,7125.60009765625,7138.7998046875,766738500,3324.1220703125,3333.875,3307.3759765625,3310.239013671875,177100,1797.800048828125,1809.9000244140625,1793.780029296875,1809.9000244140625,14744500,9173.0400390625,9470.3798828125,8958.1904296875,9194.849609375,5991139840,2552.7120068359377,7428.009487304687
2018-03-14,2774.06005859375,2777.110107421875,2744.3798828125,2749.47998046875,3394630000,7138.7998046875,7176.5,7122.7998046875,7132.7001953125,752181500,3298.666015625,3304.97900390625,3287.35595703125,3291.382080078125,157500,1805.219970703125,1817.3599853515625,1803.5999755859375,1813.4000244140625,14923100,9214.650390625,9355.849609375,8068.58984375,8269.8095703125,6438230016,2554.71595703125,7428.099987792969
2018-03-15,2754.27001953125,2763.030029296875,2741.469970703125,2747.330078125,3543710000,7132.7001953125,7162.60009765625,7127.10009765625,7139.7998046875,808062300,3277.513916015625,3297.097900390625,3273.200927734375,3291.112060546875,148600,1815.1199951171875,1820.510009765625,1809.93994140625,1816.0799560546875,12414100,8290.759765625,8428.349609375,7783.0498046875,8300.8603515625,6834429952,2556.581857910156,7427.475485839844
2018-03-16,2750.570068359375,2761.85009765625,2749.969970703125,2752.010009765625,5429140000,7139.7998046875,7187.2998046875,7131.2998046875,7164.10009765625,1380663300,3290.208984375,3300.56494140625,3269.282958984375,3269.882080078125,141200,1813.0,1818.530029296875,1809.4100341796875,1811.760009765625,11820600,8322.91015625,8585.150390625,8005.31005859375,8338.349609375,5289379840,2558.398857421875,7426.917985839844
2018-03-19,2741.3798828125,2741.3798828125,2694.590087890625,2712.919921875,3327460000,7164.10009765625,7164.2001953125,7034.89990234375,7042.89990234375,728214400,3264.927978515625,3280.56689453125,3251.047119140625,3279.251953125,138000,1812.3299560546875,1812.93994140625,1797.5799560546875,1799.7900390625,10514600,8344.1201171875,8675.8701171875,8182.39990234375,8630.650390625,6729110016,2560.026207275391,7425.688984375
2018-03-20,2715.050048828125,2724.219970703125,2710.050048828125,2716.93994140625,3272590000,7042.89990234375,7081.5,7042.60009765625,7061.2998046875,742142200,3257.218994140625,3292.573974609375,3252.43310546875,3290.639892578125,139900,1793.6199951171875,1803.8399658203125,1793.0899658203125,1799.8399658203125,9553700,8619.669921875,9051.01953125,8389.8896484375,8913.4697265625,6361789952,2561.6670568847658,7424.809482421875
2018-03-21,2714.989990234375,2739.139892578125,2709.7900390625,2711.929931640625,3434780000,7061.2998046875,7065.7001953125,7016.7998046875,7039.0,762202300,3299.73095703125,3314.208984375,3268.8779296875,3280.951904296875,168400,1806.9200439453125,1808.8499755859375,1796.3499755859375,1801.4300537109375,9943200,8937.48046875,9177.3701171875,8846.330078125,8929.2802734375,6043129856,2563.3057067871096,7423.984982910156
2018-03-22,2691.360107421875,2695.679931640625,2641.590087890625,2643.68994140625,3765460000,7039.0,7039.0,6914.5,6952.60009765625,861231600,3281.264892578125,3288.797119140625,3242.761962890625,3263.47998046875,150400,1809.0,1813.6400146484375,1796.75,1798.550048828125,10247600,8939.4404296875,9100.7099609375,8564.900390625,8728.4697265625,5530390016,2564.5683068847657,7422.497482910157
2018-03-23,2646.7099609375,2657.669921875,2585.889892578125,2588.260009765625,3829380000,6952.60009765625,6952.7998046875,6877.0,6921.89990234375,879273700,3172.77197265625,3188.235107421875,3110.6640625,3152.760986328125,275500,1780.8800048828125,1794.2099609375,1779.72998046875,1794.2099609375,10877200,8736.25,8879.6201171875,8360.6201171875,8879.6201171875,5954120192,2565.568957519531,7420.934482421875
2018-03-26,2619.35009765625,2661.360107421875,2601.81005859375,2658.550048828125,3538080000,6921.89990234375,6958.5,6866.89990234375,6888.7001953125,765318100,3117.319091796875,3134.27587890625,3091.4580078125,3133.721923828125,186400,1797.27001953125,1801.5,1792.989990234375,1801.0999755859375,7923100,8498.4697265625,8530.080078125,7921.43017578125,8209.400390625,5921039872,2566.9141076660158,7419.137482910156
2018-03-27,2667.570068359375,2674.780029296875,2596.1201171875,2612.6201171875,3761320000,6888.7001953125,7042.39990234375,6888.7001953125,7000.10009765625,690975500,3164.798095703125,3172.778076171875,3143.570068359375,3166.64892578125,189100,1807.7900390625,1810.530029296875,1799.8800048828125,1802.5799560546875,10512600,8200.0,8232.7802734375,7797.27978515625,7833.0400390625,5378250240,2567.980308837891,7417.633483886719
2018-03-28,2611.300048828125,2632.64990234375,2593.06005859375,2605.0,3875720000,7000.10009765625,7044.7001953125,6923.2998046875,7044.7001953125,763193100,3130.571044921875,3165.212890625,3117.533935546875,3122.2900390625,163500,1797.8399658203125,1802.7099609375,1782.0699462890625,1784.989990234375,10546200,7836.830078125,8122.89013671875,7809.169921875,7954.47998046875,4935289856,2569.0207092285154,7416.145983886719
2018-03-29,2614.409912109375,2659.070068359375,2609.719970703125,2640.8701171875,3572360000,7044.7001953125,7109.89990234375,7042.7001953125,7056.60009765625,876227900,3127.262939453125,3174.509033203125,3098.2470703125,3160.531005859375,170300,1783.719970703125,1789.0,1756.6199951171875,1766.9200439453125,12447900,7979.06982421875,7994.330078125,7081.3798828125,7165.7001953125,6361229824,2570.252860107422,7414.495983886719
2018-04-03,2592.169921875,2619.139892578125,2575.489990234375,2614.449951171875,3395840000,7056.60009765625,7065.0,6996.7998046875,7030.5,790532700,3130.012939453125,3144.33203125,3119.132080078125,3136.633056640625,152200,1773.699951171875,1779.0400390625,1764.1800537109375,1765.239990234375,11079600,7102.259765625,7530.93994140625,7072.490234375,7456.10986328125,5499700224,2571.3706103515624,7412.471484375
2018-04-04,2584.0400390625,2649.860107421875,2573.610107421875,2644.68994140625,3369230000,7030.5,7046.2998046875,6971.7998046875,7034.0,794337900,3147.049072265625,3163.340087890625,3128.866943359375,3131.111083984375,147000,1767.4599609375,1771.5799560546875,1724.9000244140625,1724.97998046875,17115100,7456.41015625,7469.8798828125,6803.8798828125,6853.83984375,4936000000,2572.582459716797,7410.369484863281
2018-04-09,2617.179931640625,2653.550048828125,2610.7900390625,2613.159912109375,3076140000,7183.60009765625,7209.7001953125,7145.60009765625,7194.7998046875,671088200,3125.44189453125,3146.093017578125,3110.302978515625,3138.2939453125,139600,1737.0799560546875,1752.9100341796875,1735.3800048828125,1751.27001953125,11428300,7044.31982421875,7178.10986328125,6661.990234375,6770.72998046875,4894060032,2573.644909667969,7408.733483886719
2018-04-10,2638.409912109375,2665.449951171875,2635.780029296875,2656.8701171875,3579130000,7194.7998046875,7266.7998046875,7194.7998046875,7266.7998046875,755081700,3144.257080078125,3190.64892578125,3139.0810546875,3190.322021484375,168200,1757.0,1761.760009765625,1744.72998046875,1760.949951171875,11310400,6795.43994140625,6872.41015625,6704.14990234375,6834.759765625,4272750080,2575.144110107422,7407.549982910156
2018-04-11,2643.889892578125,2661.429931640625,2639.25,2642.18994140625,3054520000,7266.7998046875,7270.2998046875,7243.2998046875,7257.10009765625,766200800,3197.3720703125,3220.844970703125,3191.5869140625,3208.08203125,175900,1763.31005859375,1770.469970703125,1756.4000244140625,1763.219970703125,10382100,6843.47021484375,6968.31982421875,6817.58984375,6968.31982421875,4641889792,2576.5264599609377,7406.653483886719
2018-04-12,2653.830078125,2674.719970703125,2653.830078125,2663.989990234375,3045330000,7257.10009765625,7266.60009765625,7240.7998046875,7258.2998046875,666773400,3203.278076171875,3205.251953125,3177.049072265625,3180.157958984375,148200,1764.199951171875,1770.010009765625,1757.760009765625,1767.1700439453125,9070800,6955.3798828125,7899.22998046875,6806.509765625,7889.25,8906250240,2577.9377600097655,7405.591481933594
2018-04-17,2692.739990234375,2713.340087890625,2692.050048828125,2706.389892578125,3286190000,7198.2001953125,7240.39990234375,7189.89990234375,7226.10009765625,714046100,3112.97509765625,3118.760009765625,3064.028076171875,3066.797119140625,147200,1766.8199462890625,1768.3800048828125,1752.4300537109375,1755.530029296875,9349600,8071.66015625,8285.9599609375,7881.72021484375,7902.08984375,6900879872,2579.499609375,7404.240483398437
2018-04-18,2710.110107421875,2717.489990234375,2703.6298828125,2708.639892578125,3412030000,7226.10009765625,7325.60009765625,7226.10009765625,7317.2998046875,877056200,3091.909912109375,3096.888916015625,3041.625,3091.39892578125,159300,1761.8299560546875,1772.27001953125,1760.6700439453125,1771.56005859375,10750000,7944.43017578125,8197.7998046875,7886.009765625,8163.419921875,6529909760,2581.0507092285156,7403.400483398437
2018-04-19,2701.159912109375,2702.840087890625,2681.89990234375,2693.1298828125,3375120000,7317.2998046875,7340.7001953125,7309.39990234375,7328.89990234375,788416300,3094.27392578125,3127.43896484375,3090.287109375,3117.3759765625,160100,1778.199951171875,1795.300048828125,1776.81005859375,1794.93994140625,13705300,8159.27001953125,8298.6904296875,8138.77978515625,8294.3095703125,7063209984,2582.4944091796874,7402.470483398438
2018-04-20,2692.56005859375,2693.93994140625,2660.610107421875,2670.139892578125,3428260000,7328.89990234375,7368.2001953125,7323.2998046875,7368.2001953125,769512800,3105.4619140625,3111.1708984375,3065.9208984375,3071.54296875,155100,1797.31005859375,1805.72998046875,1787.949951171875,1801.280029296875,12670600,8286.8798828125,8880.23046875,8244.5400390625,8845.830078125,8438110208,2583.769758300781,7401.7229833984375
2018-04-23,2675.39990234375,2682.860107421875,2657.989990234375,2670.2900390625,3030390000,7368.2001953125,7404.10009765625,7359.7001953125,7398.89990234375,777571800,3063.443115234375,3085.056884765625,3045.93701171875,3068.011962890625,131700,1800.780029296875,1805.780029296875,1789.02001953125,1790.1400146484375,12341900,8794.3896484375,8958.5498046875,8788.8095703125,8930.8798828125,6925190144,2585.042108154297,7400.979482421875
2018-04-25,2634.919921875,2645.300048828125,2612.669921875,2639.39990234375,3563680000,7425.39990234375,7427.10009765625,7334.60009765625,7379.2998046875,879795200,3112.39794921875,3122.907958984375,3107.0009765625,3117.97412109375,127300,1781.280029296875,1787.0,1772.3499755859375,1779.52001953125,12475100,9701.0302734375,9745.3203125,8799.83984375,8845.740234375,11083100160,2587.202607421875,7399.683981933594
2018-08-31,2898.3701171875,2906.320068359375,2891.72998046875,2901.52001953125,2887220000,7516.0,7516.5,7428.7001953125,7432.39990234375,812932000,2730.113037109375,2744.631103515625,2710.537109375,2725.25,109800,1714.47998046875,1721.989990234375,1712.9200439453125,1721.5799560546875,13723800,6973.97021484375,7057.169921875,6920.16015625,7037.580078125,4495650000,2715.160753173828,7498.713486328125
2018-09-04,2896.9599609375,2900.179931640625,2885.1298828125,2896.719970703125,3087420000,7504.60009765625,7535.10009765625,7437.7001953125,7457.89990234375,652803100,2720.64794921875,2756.60693359375,2712.3759765625,2750.580078125,109000,1722.56005859375,1724.8599853515625,1713.9599609375,1714.4100341796875,12018200,7263.0,7388.259765625,7255.43994140625,7361.66015625,4273640000,2716.891153564453,7498.311486816407
2018-09-05,2891.590087890625,2894.2099609375,2876.919921875,2888.60009765625,3248780000,7457.89990234375,7457.89990234375,7358.0,7383.2998046875,769494800,2741.3798828125,2745.467041015625,2704.3369140625,2704.3369140625,105000,1709.260009765625,1711.3699951171875,1685.949951171875,1686.3699951171875,13137200,7361.4599609375,7388.43017578125,6792.830078125,6792.830078125,5800460000,2718.5579541015627,7497.558986816406
2018-09-06,2888.639892578125,2892.050048828125,2867.2900390625,2878.050048828125,3144240000,7383.2998046875,7397.7001953125,7313.10009765625,7319.0,723693100,2697.577880859375,2719.406005859375,2683.7451171875,2691.593017578125,99000,1685.3800048828125,1694.050048828125,1676.6700439453125,1693.93994140625,13022500,6755.14013671875,6755.14013671875,6404.72021484375,6529.169921875,5523470000,2720.1935546875,7496.372985839844
2018-09-07,2868.260009765625,2883.81005859375,2864.1201171875,2871.679931640625,2976580000,7319.0,7328.2998046875,7227.10009765625,7277.7001953125,863004900,2696.677978515625,2728.5458984375,2683.718994140625,2702.301025390625,107500,1687.949951171875,1694.56005859375,1683.5799560546875,1689.489990234375,9746700,6528.919921875,6555.2900390625,6396.8701171875,6467.06982421875,4264680000,2721.7637548828125,7495.126486816406
2018-09-10,2881.389892578125,2886.929931640625,2875.93994140625,2877.1298828125,2751100000,7277.7001953125,7307.89990234375,7256.5,7279.2998046875,696321800,2698.010986328125,2703.428955078125,2667.31689453125,2669.485107421875,103600,1686.780029296875,1692.1600341796875,1680.5,1691.510009765625,10781200,6301.56982421875,6374.97998046875,6292.759765625,6329.7001953125,3714100000,2723.3526037597658,7493.9419848632815
2018-09-11,2871.570068359375,2892.52001953125,2866.780029296875,2887.889892578125,2904500000,7279.2998046875,7280.5,7220.5,7273.5,644115800,2668.487060546875,2680.572998046875,2652.7041015625,2664.800048828125,99900,1690.6500244140625,1694.8599853515625,1672.4000244140625,1672.4200439453125,12262500,6331.8798828125,6398.919921875,6260.2099609375,6321.2001953125,3849910000,2724.985753173828,7492.594985351562
2018-09-12,2888.2900390625,2894.64990234375,2879.199951171875,2888.919921875,3341280000,7273.5,7325.2998046875,7250.7998046875,7313.39990234375,677165600,2659.743896484375,2672.073974609375,2647.169921875,2656.110107421875,90000,1672.0400390625,1680.5400390625,1666.0699462890625,1679.3900146484375,17223000,6317.009765625,6363.8701171875,6265.08984375,6351.7998046875,4064230000,2726.6198522949217,7491.546984863281
2018-09-13,2896.85009765625,2906.760009765625,2896.389892578125,2904.179931640625,3274090000,7313.39990234375,7319.60009765625,7275.10009765625,7281.60009765625,660719700,2679.2080078125,2689.06201171875,2653.18896484375,2686.577880859375,107300,1691.0400390625,1723.47998046875,1690.8399658203125,1717.9599609375,18816600,6354.240234375,6535.41015625,6354.240234375,6517.31005859375,4210910000,2728.2647021484377,7490.338984375
2018-09-14,2906.3798828125,2908.300048828125,2895.77001953125,2904.97998046875,3179410000,7281.60009765625,7323.7998046875,7281.60009765625,7304.0,577288900,2688.779052734375,2694.919921875,2675.2900390625,2681.64306640625,100000,1724.8299560546875,1727.8299560546875,1718.1099853515625,1722.2099609375,13604700,6515.41015625,6596.10009765625,6456.169921875,6512.7099609375,4076220000,2729.9439526367187,7489.226484375
2018-09-17,2903.830078125,2904.64990234375,2886.159912109375,2888.800048828125,2967980000,7304.0,7318.7998046875,7267.7998046875,7302.10009765625,620997300,2671.291015625,2671.291015625,2647.9150390625,2651.7890625,88200,1717.989990234375,1725.030029296875,1711.5699462890625,1718.3900146484375,13539500,6514.06005859375,6540.2099609375,6257.52001953125,6281.2001953125,3910780000,2731.6022033691406,7488.500983886719
2018-09-18,2890.739990234375,2911.169921875,2890.429931640625,2904.31005859375,3091190000,7302.10009765625,7320.10009765625,7282.0,7300.2001953125,700366200,2644.2958984375,2700.193115234375,2644.2958984375,2699.949951171875,115800,1718.489990234375,1748.760009765625,1716.75,1744.4200439453125,18571700,6280.91015625,6384.18017578125,6265.7099609375,6371.2998046875,4180090000,2733.2184033203125,7487.476984863281
2018-09-19,2906.60009765625,2912.360107421875,2903.820068359375,2907.949951171875,3302460000,7300.2001953125,7346.10009765625,7279.89990234375,7331.10009765625,762448100,2694.799072265625,2746.080078125,2690.993896484375,2730.85009765625,141600,1749.6300048828125,1762.719970703125,1747.469970703125,1749.800048828125,21990600,6371.85009765625,6448.4599609375,6208.33984375,6398.5400390625,4431340000,2734.894002685547,7486.693486328125
2018-09-20,2919.72998046875,2934.800048828125,2919.72998046875,2930.75,3406520000,7331.10009765625,7368.39990234375,7324.0,7367.2998046875,864910500,2732.169921875,2743.965087890625,2724.083984375,2729.243896484375,111400,1757.4200439453125,1762.1700439453125,1749.719970703125,1752.1099853515625,20670300,6398.85009765625,6529.259765625,6395.9501953125,6519.669921875,4348110000,2736.6714526367186,7486.064484863281
2018-10-08,2877.530029296875,2889.449951171875,2862.080078125,2884.429931640625,3381820000,7318.5,7319.7998046875,7233.2998046875,7233.2998046875,675287300,2768.2080078125,2771.93798828125,2710.177978515625,2716.510009765625,149500,1719.7099609375,1728.239990234375,1696.199951171875,1696.219970703125,17408500,6600.18994140625,6675.06005859375,6576.0400390625,6652.22998046875,3979460000,2746.3735021972657,7484.011486816406
2018-10-09,2882.510009765625,2894.830078125,2874.27001953125,2880.340087890625,3531690000,7233.2998046875,7247.60009765625,7184.2998046875,7237.60009765625,765996800,2713.73193359375,2734.31396484375,2711.197021484375,2721.012939453125,116800,1699.989990234375,1708.719970703125,1690.9200439453125,1696.9200439453125,14114900,6653.080078125,6661.41015625,6606.93994140625,6642.64013671875,3580810000,2747.8521020507815,7482.778986816406
2018-10-10,2873.89990234375,2874.02001953125,2784.860107421875,2785.679931640625,4554260000,7237.60009765625,7242.2998046875,7145.7001953125,7145.7001953125,1029488500,2723.72412109375,2743.548095703125,2703.06298828125,2725.8369140625,113500,1709.3399658203125,1721.8199462890625,1707.6300048828125,1721.8199462890625,12721900,6640.2900390625,6640.2900390625,6538.9599609375,6585.52978515625,3787650000,2748.8690014648437,7481.342487792968
2018-10-11,2776.8701171875,2795.139892578125,2710.510009765625,2728.3701171875,4914090000,7145.7001953125,7145.7001953125,6998.0,7006.89990234375,1172373200,2643.073974609375,2661.285888671875,2560.31591796875,2583.4580078125,197200,1679.27001953125,1688.6300048828125,1673.5899658203125,1682.8900146484375,16931600,6586.740234375,6586.740234375,6243.740234375,6256.240234375,5181640000,2749.5866516113283,7479.300986328125
2018-10-12,2770.5400390625,2775.77001953125,2729.43994140625,2767.1298828125,4024010000,7006.89990234375,7074.0,6994.7998046875,6995.89990234375,876577500,2574.0419921875,2615.9169921875,2536.6650390625,2606.9130859375,170100,1690.280029296875,1699.5999755859375,1688.43994140625,1696.1600341796875,10378900,6239.25,6328.5,6236.47021484375,6274.580078125,3783500000,2750.527950439453,7477.208486328125
2018-10-16,2767.050048828125,2813.4599609375,2766.909912109375,2809.919921875,3460260000,7029.2001953125,7062.10009765625,6998.89990234375,7059.39990234375,766800500,2567.763916015625,2597.715087890625,2536.44091796875,2546.330078125,119400,1697.56005859375,1701.5699462890625,1689.8299560546875,1697.8699951171875,10042800,6601.41015625,6673.58984375,6571.3701171875,6596.10986328125,4074800000,2751.7544494628905,7475.642485351563
2018-10-17,2811.669921875,2816.93994140625,2781.81005859375,2809.2099609375,3347090000,7059.39990234375,7089.0,7019.39990234375,7054.60009765625,685937100,2574.31298828125,2582.549072265625,2517.572998046875,2561.614013671875,130000,1708.0899658203125,1710.3900146484375,1695.0400390625,1695.0400390625,11130100,6590.52001953125,6601.2099609375,6517.4501953125,6544.43017578125,4088420000,2752.8722998046874,7473.980986328125
2018-10-18,2802.0,2806.0400390625,2755.179931640625,2768.780029296875,3639300000,7054.60009765625,7078.7998046875,7026.7001953125,7027.0,672072000,2544.910888671875,2544.910888671875,2485.618896484375,2486.4189453125,125400,1692.1500244140625,1694.6700439453125,1681.239990234375,1682.9100341796875,12807400,6542.330078125,6567.5400390625,6450.0400390625,6476.7099609375,3924080000,2753.8219494628906,7472.2124853515625
2018-10-19,2775.659912109375,2797.77001953125,2760.27001953125,2767.780029296875,3593940000,7027.0,7070.39990234375,7012.60009765625,7049.7998046875,793925800,2460.0810546875,2553.386962890625,2449.197021484375,2550.465087890625,147300,1680.1199951171875,1681.9200439453125,1664.0899658203125,1667.9100341796875,14603800,6478.06982421875,6493.68017578125,6445.31005859375,6465.41015625,3578870000,2754.7501501464844,7470.513984375
2018-10-22,2773.93994140625,2778.93994140625,2749.219970703125,2755.8798828125,3331270000,7049.7998046875,7114.10009765625,7042.10009765625,7042.7998046875,784032400,2565.64404296875,2675.406005859375,2565.64404296875,2654.8759765625,211900,1669.8199462890625,1674.25,1654.9000244140625,1658.56005859375,12751300,6486.0498046875,6543.7998046875,6462.97998046875,6487.16015625,3672860000,2755.5343994140626,7468.671484375
2018-10-24,2737.8701171875,2742.590087890625,2651.889892578125,2656.10009765625,4738670000,6955.2001953125,7049.7998046875,6955.2001953125,6963.0,778187100,2579.971923828125,2640.402099609375,2577.77294921875,2603.294921875,160100,1641.6099853515625,1647.9000244140625,1618.8199462890625,1623.3699951171875,18451600,6478.89013671875,6521.990234375,6468.85986328125,6495.83984375,3424670000,2755.829499511719,7466.391484375
2018-10-25,2674.8798828125,2722.699951171875,2667.840087890625,2705.570068359375,4663930000,6963.0,7004.10009765625,6886.0,7004.10009765625,831568200,2540.93505859375,2606.10107421875,2531.534912109375,2603.800048828125,162000,1605.9100341796875,1645.9100341796875,1596.4000244140625,1644.3299560546875,20309000,6484.64990234375,6504.64990234375,6447.02978515625,6476.2900390625,3230550000,2756.3452502441405,7464.363984375
2018-10-26,2667.860107421875,2692.3798828125,2628.159912109375,2658.68994140625,4804330000,7004.10009765625,7004.2001953125,6851.60009765625,6939.60009765625,779028300,2610.89794921875,2626.115966796875,2580.844970703125,2598.846923828125,158900,1637.47998046875,1639.6700439453125,1625.3299560546875,1628.9599609375,13383500,6468.43994140625,6498.2900390625,6449.60986328125,6474.75,3306050000,2756.631600341797,7462.142485351563
